Ligand_ID,NoPd_R_NBO_min,NoPd_R_NBO_max,NoPd_R_NBO_avg,NoPd_Rback_NBO_min,NoPd_Rback_NBO_max,NoPd_P_NMR_min,NoPd_P_NMR_max,NoPd_P_NMR_avg,NoPd_aniso_P_NMR_min,NoPd_aniso_P_NMR_max,NoPd_aniso_P_NMR_avg,NoPd_P_NBO_min,NoPd_P_NBO_max,NoPd_P_NBO_avg,NoPd_P_LP_occ_min,NoPd_P_LP_occ_max,NoPd_P_LP_occ_avg,NoPd_P_LP_eng_min,NoPd_P_LP_eng_max,NoPd_P_LP_eng_avg,NoPd_P_R_bond_occ_min,NoPd_P_R_bond_occ_max,NoPd_P_R_bond_occ_avg,NoPd_P_R_bond_eng_min,NoPd_P_R_bond_eng_max,NoPd_P_R_bond_eng_avg,NoPd_P_R_antibond_occ_min,NoPd_P_R_antibond_occ_max,NoPd_P_R_antibond_occ_avg,NoPd_P_R_antibond_eng_min,NoPd_P_R_antibond_eng_max,NoPd_P_R_antibond_eng_avg,NoPd_P_RBack_bond_occ_min,NoPd_P_RBack_bond_occ_max,NoPd_P_RBack_bond_occ_avg,NoPd_P_RBack_bond_eng_min,NoPd_P_RBack_bond_eng_max,NoPd_P_RBack_bond_eng_avg,NoPd_P_RBack_antibond_occ_min,NoPd_P_RBack_antibond_occ_max,NoPd_P_RBack_antibond_occ_avg,NoPd_P_RBack_antibond_eng_min,NoPd_P_RBack_antibond_eng_max,NoPd_P_RBack_antibond_eng_avg,NoPd_LP_P_s_min,NoPd_LP_P_s_max,NoPd_LP_P_s_avg,quadrants_3.0_Ang_min,quadrants_3.0_Ang_max,quadrants_3.0_Ang_avg,quadrants_4.0_Ang_min,quadrants_4.0_Ang_max,quadrants_4.0_Ang_avg,quadrants_5.0_Ang_min,quadrants_5.0_Ang_max,quadrants_6.0_Ang_min,quadrants_6.0_Ang_max,quadrants_7.0_Ang_min,octants_3.0_Ang_min,octants_3.0_Ang_max,octants_3.0_Ang_avg,octants_4.0_Ang_min,octants_4.0_Ang_max,octants_5.0_Ang_min,octants_5.0_Ang_max,octants_6.0_Ang_min,Homo,Lumo,dipole,bite_angle,NoPd_Homo,NoPd_Lumo,NoPd_dipole,pol,TSNE1,TSNE2,PC1,PC2,PC3,PC4,PC5,tsne_ward_clusters,pca_kmeans_clusters
91,-0.32482,-0.31569,-0.321215,-0.32714,-0.31508,315.609,320.1482,317.8786,39.4213,72.9726,56.19695,0.84766,0.86863,0.858145,1.88342,1.89421,1.888815,-0.34814,-0.33013,-0.339135,1.94936,1.9529,1.95105,-0.55837,-0.54521,-0.552575,0.03743,0.04895,0.0426225,0.22894,0.25099,0.2374025,1.94616,1.94785,1.947005,-0.57828,-0.57253,-0.575405,0.03885,0.03995,0.0394,0.23409,0.24866,0.241375,43.78,45.11,44.445,52.9909117997616,70.9550059594756,63.8371573301549,54.7576190180622,72.6786046800323,64.3015641487183,52.4368515657028,71.4862350603891,46.6320468048438,66.3172933012835,38.0532610737606,11.8966030989273,43.5190703218117,30.6019070321812,15.8059710756626,46.0523865681832,15.7626691053578,43.4407618807354,13.6332713501746,-0.22427,-0.07534,10.9228,99.3876139341813,-0.19477,-0.03474,2.4955,537.01,13.157455,3.9841847,-2.8298981132678565,-0.6192090825417046,1.0005843166988655,0.1217857618092461,-0.7495995284711713,7,9
93,-0.74879,-0.27631,-0.51255,-0.51862,-0.51861,186.6596,186.6605,186.66005,221.9224,221.9318,221.9271,0.83131,0.83134,0.831325,1.8925,1.89251,1.892505,-0.33655,-0.33654,-0.336545,1.93827,1.94379,1.94103,-0.53154,-0.50718,-0.51936,0.03943,0.05928,0.049355,0.17019,0.20521,0.1877025,1.94197,1.94197,1.94197,-0.50076,-0.50076,-0.50076,0.05622,0.05622,0.05622,0.16566,0.16567,0.165665,47.82,47.82,47.82,50.5847735399285,67.5357568533969,59.0602651966627,49.3746508596611,67.1280491589597,58.2513500093104,43.8767304720759,61.980070007253,38.0166900993242,51.3923533947118,33.6895077506362,10.7643027413588,35.950536352801,23.3574195470799,9.7976537769226,34.640928558128,6.09567657910504,25.7071678597332,3.70810467594902,-0.22619,-0.07493,13.4574,86.1471413587596,-0.16822,-0.05611,0.1707,714.91,-23.314392,4.350731,2.508339857243692,5.495870354189435,2.687579686917075,3.854075427527055,-1.908756086357312,2,7
97,-0.34066,-0.33258,-0.33662,-0.29132,-0.29131,291.4552,291.4605,291.45785,51.6608,51.6886,51.6747,0.84813,0.84815,0.84814,1.86384,1.86385,1.863845,-0.33857,-0.33857,-0.33857,1.95106,1.955,1.9530275,-0.57555,-0.56986,-0.5727025,0.03636,0.04567,0.041015,0.23008,0.23043,0.230255,1.95014,1.95014,1.95014,-0.5652,-0.5652,-0.5652,0.04444,0.04444,0.04444,0.21599,0.21599,0.21599,43.04,43.04,43.04,56.5516984505364,57.7994636471991,57.1755810488677,54.9934827136739,58.6012662156291,56.7973744646515,49.9101258238466,55.2592160449056,45.356251984217,49.3931697582657,38.030205564063,17.7517878426698,32.5238379022646,25.1378128724672,14.4435478865371,33.6229905033828,8.4465958184857,28.4869603607581,5.1712095786657,-0.23602,-0.09487,7.0151,94.9226224395423,-0.20035,-0.04914,3.5806,528.95,6.3058314,-11.088583,1.29138339086587,-1.1696751957736926,0.968829916765242,-2.111910101085661,-0.4218692528791775,9,5
103,-0.95211,-0.26436,-0.60823,-0.08868,-0.08868,314.6042,314.6236,314.6139,102.3267,102.3505,102.3386,0.77109,0.7711,0.771095,1.91339,1.9134,1.913395,-0.33136,-0.33135,-0.331355,1.93405,1.97707,1.9555625,-0.55353,-0.50629,-0.5299125,0.0255,0.06161,0.0435525,0.18267,0.22515,0.2039075,1.95787,1.95787,1.95787,-0.55787,-0.55787,-0.55787,0.05024,0.05024,0.05024,0.20995,0.20996,0.209955,45.81,45.81,45.81,46.923420738975,61.1218712753278,54.0189213349225,45.3215194587549,62.5737074048787,53.9495531003662,38.4937403424679,58.1131153227587,27.1050841307996,46.994421515715,18.830374068529,6.75655542312277,25.2234803337306,15.9807061978546,5.84072993606853,27.0436347836882,3.81255715682255,21.9687174797389,2.20327452492177,-0.23448,-0.11911,13.6663,89.3567569402233,-0.18015,-0.08804,1.9547,338.25,-18.64978,5.5519376,6.094188535423806,2.520341296355468,-2.504608153981545,0.1590447597332433,0.0297237433077038,2,11
111,-0.33769,-0.31661,-0.3278475,-0.72456,-0.70855,314.0621,315.7276,314.89485,37.869,74.1003,55.98465,0.82129,0.83108,0.826185,1.88837,1.88898,1.888675,-0.34006,-0.33509,-0.337575,1.9524,1.95973,1.956315,-0.56748,-0.55301,-0.5576675,0.03396,0.05007,0.041235,0.23613,0.24645,0.24244,1.95612,1.96081,1.958465,-0.53328,-0.52905,-0.531165,0.03076,0.03545,0.033105,0.20684,0.20701,0.206925,44.84,45.85,45.345,49.8212157330155,63.0884982121573,54.9370530393325,51.6789770963938,62.0616349078269,55.0578797095152,49.3519598877361,60.2779792501025,41.4998412626423,57.5227901492131,32.8367385277492,10.1460071513707,32.0917759237187,18.1503277711561,11.9607721432562,30.0012413878716,8.88177603985999,28.0044779414083,7.59580933375663,-0.22596,-0.06733,10.5802,96.493722787919,-0.18716,-0.02389,2.3822,636.25,-20.011415,-7.9372306,1.9392883308061688,0.75517956068632,-2.7573635934790235,-0.4410949851508088,0.3540458095901191,6,11
113,-0.48215,-0.46903,-0.47559,-0.31473,-0.31473,283.947,283.9474,283.9472,65.1044,65.1054,65.1049,0.76267,0.76267,0.76267,1.91964,1.91964,1.91964,-0.33414,-0.33414,-0.33414,1.95012,1.95247,1.951295,-0.50988,-0.50312,-0.5065,0.04269,0.04587,0.04428,0.20454,0.2061,0.20532,1.95841,1.95841,1.95841,-0.56339,-0.56339,-0.56339,0.04775,0.04775,0.04775,0.20911,0.20911,0.20911,47.0,47.0,47.0,46.2567044100119,55.3858760429082,50.8212902264601,47.1122214635963,57.417292533052,52.2639811309044,43.6820030904103,51.8384787613131,37.8878860719307,40.6703251848156,27.7070299380063,11.330452920143,20.873063170441,16.101758045292,11.0700763453541,24.464651480355,7.16470625335057,19.6714073980638,4.19429452582884,-0.23823,-0.12071,14.6698,89.0937599664278,-0.17453,-0.08589,3.9851,334.05,-18.280127,9.01962,5.308086711621194,2.9254289793360466,-2.265200981543133,-1.061391055492778,-3.1623524108350565,2,7
114,-0.34685,-0.33272,-0.3398025,-0.51749,-0.517,295.4969,302.3485,298.9227,44.0531,50.4189,47.236,0.85183,0.85342,0.852625,1.86645,1.86694,1.866695,-0.32805,-0.32592,-0.326985,1.95531,1.96079,1.957985,-0.56983,-0.56859,-0.5693925,0.03905,0.04085,0.03982,0.23204,0.24382,0.2379075,1.95287,1.95297,1.95292,-0.5497,-0.54465,-0.547175,0.04258,0.0446,0.04359,0.20524,0.21097,0.208105,42.02,42.52,42.27,45.8209177592372,57.3785756853397,51.4265494636472,45.2299671032214,56.8338402333809,50.9108683508162,43.1995206710605,51.3623033016934,39.2534808834868,44.3634631956098,32.7698490860341,8.18682955899881,16.5449940405244,11.6991954707986,9.57110049034821,15.1201042765812,9.39421651792753,11.1097095645044,5.73631457208944,-0.23247,-0.07504,11.8886,88.9555868465883,-0.19025,-0.03215,1.7237,496.89,-21.477318,-3.4055765,5.793872784289149,-2.154033771128969,-1.583295133217728,-0.8614215913187676,0.1061277523748312,6,1
116,-0.33494,-0.3242,-0.3291975,-0.3031,-0.2927,296.8819,301.3784,299.13015,46.3155,55.8118,51.06365,0.85052,0.85199,0.851255,1.86258,1.86912,1.86585,-0.32177,-0.31428,-0.318025,1.95146,1.95515,1.9531425,-0.55794,-0.55115,-0.5557625,0.03633,0.04776,0.0411225,0.24974,0.25409,0.25166,1.94753,1.94949,1.94851,-0.54715,-0.54578,-0.546465,0.04664,0.04665,0.046645,0.23618,0.23925,0.237715,42.27,42.95,42.61,55.1474970202622,61.974821215733,57.7724597735399,53.2120911178698,61.6162870088759,57.0572900502762,49.8770142852638,60.0603891394153,46.8628962764751,56.0859902943444,42.1224162174163,13.5429082240763,35.2205005959476,23.592073897497,10.269381168146,34.9885171621873,6.52612658068178,34.2326006748447,4.83559345095016,-0.2185,-0.07464,12.2565,94.3826427028315,-0.17799,-0.02703,2.9999,707.31,1.3834131,-1.9240175,0.2054884842682871,-4.056343046740541,0.0369730781376714,1.1903618059565888,-0.7321091356254171,8,10
117,-0.50963,-0.32126,-0.41814,-0.51083,-0.33461,298.6824,317.3556,308.019,30.1181,59.0299,44.574,0.82644,0.88235,0.854395,1.8592,1.91593,1.887565,-0.32159,-0.31497,-0.31828,1.95358,1.96114,1.9571325,-0.56226,-0.52152,-0.5418475,0.03762,0.04271,0.0391775,0.21755,0.24108,0.230325,1.94304,1.95091,1.946975,-0.57535,-0.51023,-0.54279,0.0437,0.0485,0.0461,0.20087,0.24011,0.22049,42.22,44.01,43.115,51.9964243146603,58.8721692491061,56.691373659118,54.1896840667867,59.6905840729936,57.6581993668922,53.5650089874176,57.8024975560531,48.7722799219919,52.4119007664747,40.2068164610647,13.6620977353993,27.8828963051251,21.517431466031,15.5763143194091,29.6008937992676,16.4217463971492,27.7238182334206,14.161186448365,-0.23212,-0.06553,11.0563,97.5894735353564,-0.17928,-0.03051,1.5086,510.37,3.336858,10.170775,0.1809925903833627,-1.339089227104684,-1.743846704309162,0.4412574078717113,1.609529037352683,3,12
118,-0.49843,-0.3338,-0.4108675,-0.49101,-0.33409,294.8405,321.2791,308.0598,34.4602,47.0802,40.7702,0.82559,0.86022,0.842905,1.86285,1.91071,1.88678,-0.32792,-0.32522,-0.32657,1.95275,1.96174,1.9559175,-0.56618,-0.50738,-0.5391675,0.0376,0.04459,0.0416525,0.20596,0.24158,0.22796,1.93096,1.96072,1.94584,-0.56698,-0.51528,-0.54113,0.03898,0.05153,0.045255,0.19427,0.24148,0.217875,44.13,44.71,44.42,57.0359058402861,74.1284266984505,62.1387067938022,57.6562596983427,75.9729377443982,63.0873316367699,54.3407650342153,73.5943363501624,49.3428273391084,61.5352170166448,38.6504272385192,17.1334922526818,50.2011323003576,31.3673271752086,19.2756501768978,52.7713984234374,16.650373687364,48.6124688593863,11.5978048891106,-0.232,-0.06958,11.5855,96.5032573254254,-0.17876,-0.02524,1.5619,510.52,2.031704,16.834131,-4.231846510125529,0.1062213664064482,-0.8857368915969567,0.6019732436640449,2.518270674547402,4,0
120,-0.31723,-0.28225,-0.29797,-0.51626,-0.34966,260.8291,308.5981,284.7136,54.3774,70.4549,62.41615,0.79143,0.90566,0.848545,1.83115,1.91545,1.8733,-0.33581,-0.33243,-0.33412,1.94259,1.95714,1.9491875,-0.58557,-0.50941,-0.5463075,0.04153,0.06059,0.05006,0.17358,0.2227,0.19807,1.93461,1.9516,1.943105,-0.60058,-0.50411,-0.552345,0.04211,0.04746,0.044785,0.17403,0.22884,0.201435,41.75,46.0,43.875,54.3615911799762,63.5429082240763,58.7148018474374,56.2969399788964,65.4133821612563,60.5576159145925,52.6938601747028,60.9118287029737,47.4148487459749,51.5987119597261,35.9350005408082,17.3048271752086,32.7324195470799,25.8101162097735,18.1832288498541,34.4950654832102,13.0648670808237,28.5232253792059,8.7659304276838,-0.23825,-0.08598,12.0918,95.6548729201004,-0.19484,-0.05602,4.1404,507.4,-1.46778,12.891345,-0.5049775002393356,1.399716845509999,2.0272329674444327,-1.3725410393443032,0.774660915682533,3,5
121,-0.3304,-0.28393,-0.3062775,-0.52266,-0.3395,266.6117,312.2301,289.4209,55.7768,63.3737,59.57525,0.79828,0.89876,0.84852,1.83353,1.91594,1.874735,-0.32374,-0.30786,-0.3158,1.94199,1.9568,1.9490475,-0.56306,-0.49835,-0.52904,0.04051,0.06041,0.050325,0.18324,0.25251,0.2172225,1.93499,1.95282,1.943905,-0.57974,-0.49231,-0.536025,0.04424,0.04723,0.045735,0.18628,0.25087,0.218575,40.74,46.62,43.68,53.2106674612634,62.7234803337306,58.7511174016687,55.4636583700577,64.7119980137794,60.5444261684563,53.6367506543471,60.4932042508909,50.6911878089709,51.8672048618985,37.4731730643334,18.7425506555423,32.1737187127533,25.8417759237187,18.6642666501148,33.9767860468003,15.4000189208792,27.9382548642427,13.9688874778901,-0.22408,-0.06828,10.4248,95.0084949590945,-0.17817,-0.01894,0.7319,563.11,-0.015210244,11.865382,-1.735728591155486,-0.464593791798809,0.1099098486127879,1.626279723134944,0.6525971943731715,3,12
122,-0.50155,-0.33347,-0.41387,-0.49499,-0.30589,293.769,318.0171,305.89305,31.9005,39.6621,35.7813,0.81506,0.86374,0.8394,1.8613,1.9153,1.8883,-0.32952,-0.32624,-0.32788,1.95269,1.96172,1.9566325,-0.56669,-0.51133,-0.5374975,0.03796,0.04501,0.0416525,0.20566,0.24213,0.2263,1.93209,1.95542,1.943755,-0.55757,-0.5195,-0.538535,0.03421,0.05111,0.04266,0.19734,0.23553,0.216435,43.7,45.21,44.455,56.965137067938,77.9499404052443,63.6881704410012,58.6385078517783,78.953820371175,64.9804481410217,55.3096717227461,76.2030525685094,49.3460020862624,64.5498662070842,38.6080164861126,17.0887961859356,58.1719308700834,33.7473927294398,19.8218608404196,58.950406554528,17.7856264387752,53.4640976317366,12.5085037870198,-0.23075,-0.07067,11.2957,96.7494599522094,-0.17875,-0.02519,1.4429,564.67,1.9726864,17.024532,-5.55502550813128,0.2673544176407968,-0.6804463593068941,0.4177538628660541,2.6736171951838386,4,0
