,file,bite_angle,buried_volume,solid_angle,equivalent_cone_angle,G_param
139,pp000135-Pd_100,86.07356977773375,57.56149832277302,7.649225595196029,205.11415280510735,60.87060321502466
140,pp000067-Pd_19,86.03381629849385,57.46366008199776,6.992206218016817,192.95859274613346,55.64220913576317
141,pp000067-Pd_25,87.37982017306119,58.35759877003355,7.16321126139223,196.10269203284452,57.00302403310521
142,pp000135-Pd_19,86.30065078378279,54.382920238538944,7.295215154524126,198.5379646582531,58.05347763807099
143,pp000135-Pd_25,86.62775192645731,56.272130078270585,7.315215744392596,198.9076553930463,58.21263727518702
144,pp000135-Pd_31,86.9466595712837,54.84008106597093,7.488220846754853,202.11422210220246,59.589368136240644
145,pp000085-Pd_6,105.62511907583023,64.60526928811032,7.972235121571806,211.18819869270544,63.441031354448505
146,pp000425-Pd_8,94.29101101286221,64.65535314945956,7.926233764874328,210.31808589965829,63.07496418908165
147,pp000425-Pd_9,92.8341810520638,66.76178717853149,8.333245768697676,218.08595025564867,66.31386280439281
148,pp000085-Pd_7,105.96316577440659,64.70194278792395,7.977235269038924,211.28288640461855,63.48082126372752
149,pp000135-Pd_30,86.61362877340191,55.18076779724189,7.263214210734575,197.94686241130077,57.79882221868534
150,pp000135-Pd_24,86.43186032400766,55.56222046216921,7.245213679852953,197.61457989723655,57.655578545280925
151,pp000135-Pd_18,86.43148130289056,56.0321934401789,7.416218723228364,200.77771563093924,59.016393442622956
152,pp000067-Pd_24,86.40905160444518,59.51243943347,7.27321450566881,198.13152938935482,57.87840203724336
153,pp000067-Pd_18,86.83473904524332,60.55546496459188,7.428219077149445,201.00026327154697,59.11188922489257
154,pp000458-Pd_9,89.43824852538167,60.4890747297801,7.396218133359895,200.40697846368997,58.85723380550692
155,pp000133-Pd_8,90.3206317803497,59.996389303019,7.269214387695116,198.05765692741488,57.84657010982015
156,pp000135-Pd_32,86.0381570410037,55.86738259411107,7.278214653135926,198.22388065744352,57.918191946522356
157,pp000135-Pd_26,86.1700465968486,55.3420844204249,7.3562169536229565,199.66614717963543,58.53891453127487
158,pp000085-Pd_5,105.50452618099811,67.74541092061126,8.338245916164793,218.182435515813,66.3536527136718
159,pp000085-Pd_4,108.26941137240432,67.7267750652255,8.337245886671369,218.16313621666905,66.34569473181601
160,pp000135-Pd_27,86.14136007230152,56.58078643309727,7.3662172485571915,199.85127594457586,58.61849434983288
161,pp000135-Pd_33,87.10112903010149,54.27576407007082,7.422218900188905,200.8889794922297,59.06414133375776
162,pp000133-Pd_9,87.8170215339415,59.34588147595975,7.183211851260698,196.47117481253568,57.16218367022123
163,pp000458-Pd_8,92.56369472835544,61.01903186731271,7.479220581314041,201.94699598530295,59.51774629953843
164,pp000133-Pd_18,87.71485736490814,59.69180954155796,7.179211733287004,196.39746465995805,57.13035174279803
165,pp000067-Pd_23,86.75132301441482,59.278908870667166,7.217212854037095,197.09799148490637,57.43275505331847
166,pp000110-Pd_9,98.57040733232577,68.45823238911666,8.488250340178311,221.09049758357114,67.54734999204202
167,pp000135-Pd_37,86.75814061931789,55.83942881103242,7.325216039326829,199.09257501440197,58.29221709374502
168,pp000135-Pd_23,86.11890684505511,57.0659010436079,7.381217690958542,200.12906741619744,58.7378640776699
169,pp000458-Pd_12,92.47344487159317,59.34238725307491,7.271214446681962,198.09459221051338,57.86248607353175
170,pp000085-Pd_1,106.0045064251711,69.29509877003355,8.435248777026867,220.05992934921596,67.12557695368454
171,pp000458-Pd_13,93.32189257536812,61.23217946328736,7.521221820037827,202.72779567565675,59.85198153748209
172,pp000135-Pd_22,86.74409517483754,53.890817182258665,7.281214741616197,198.27929714478432,57.942065892089765
173,pp000135-Pd_36,86.51149454139338,55.63385203130824,7.4572199324587265,201.53841938144856,59.34267069871081
174,pp000110-Pd_8,103.23863416997582,69.38769567648156,8.617254144829937,223.61366975628204,68.5739296514404
175,pp000067-Pd_22,86.67793416093812,57.19052832650019,6.919204064996904,191.61949251683734,55.06127646028966
176,pp000067-Pd_20,86.79314625059207,58.105432351844954,7.123210081655291,195.36622504835833,56.684704758873146
177,pp000135-Pd_20,86.39058655592139,56.17429183749534,7.3662172485571915,199.85127594457586,58.61849434983288
178,pp000135-Pd_34,86.25478760380697,55.49757733879985,7.370217366530886,199.92534207941682,58.6503262772561
179,pp000458-Pd_11,91.94661472078792,61.010878680581435,7.348216717675569,199.51808150649387,58.47525067642845
180,pp000085-Pd_3,105.8525941061131,67.34415765933657,8.264243733651456,216.75727629206185,65.76476205634252
181,pp000085-Pd_2,104.69463295926052,66.97318766306374,8.224242553914518,215.98938043893585,65.44644278211045
182,pp000458-Pd_10,89.93673586160769,60.691739657100264,7.490220905741699,202.15138992559554,59.60528409995225
183,pp000135-Pd_35,86.38044943614041,55.06545844204249,7.362217130583497,199.77721818596547,58.586662422409674
184,pp000135-Pd_21,86.52744522800484,54.787085352217666,7.28221477110962,198.29777026474812,57.95002387394557
185,pp000067-Pd_21,86.87456897686951,58.72216269101752,7.171211497339617,196.2500648144828,57.066687887951616
186,pp000298-Pd_2,113.36035121694663,75.2527487886694,9.440278417917444,240.32669673662457,75.12334871876493
187,pp000390-Pd_2,102.21424218220595,59.80245993291092,7.649225595196029,205.11415280510735,60.87060321502466
188,pp000067-Pd_1,86.58034233225578,63.728801714498694,7.706227276321167,206.18033535804548,61.32420818080535
189,pp000135-Pd_85,86.31682323860478,54.572773015281406,7.359217042103228,199.7216803435974,58.56278847684228
190,pp000135-Pd_91,86.52505849276479,54.08183469996273,7.244213650359529,197.59612416048185,57.647620563425114
191,pp000135-Pd_46,86.35327580269221,55.01071561684682,7.222213001504213,197.19021343448185,57.47254496259748
192,pp000135-Pd_52,86.26311338620773,55.75323797987327,7.228213178464753,197.30089458929922,57.52029285373229
193,pp000321-Pd_6,85.82310148607293,49.550992359299286,5.810171356790291,171.36509053621148,46.23587458220596
194,pp000091-Pd_20,91.72173144106479,59.0418840849795,6.937204595878527,191.94952661542837,55.20452013369409
195,pp000425-Pd_13,95.40655128412214,66.32151509504286,8.266243792638305,216.7957156810923,65.78067802005413
196,pp000425-Pd_12,96.51201173249045,68.04474934774505,8.400247744757047,219.38121903995392,66.8470475887315
197,pp000321-Pd_7,87.68002080334021,49.67736675363399,5.813171445270561,171.41996030914063,46.25974852777336
198,pp000091-Pd_21,92.02057298546126,58.74545751024972,6.9032035931021305,191.3262101302306,54.93394875059685
199,pp000135-Pd_53,87.5483678632965,54.30022363026463,7.332216245780793,199.22204858619907,58.34792296673563
200,pp000135-Pd_47,86.36264886318155,55.42769288110324,7.4112185757612465,200.68501087833485,58.97660353334394
